"year","common_name","sci_name","count"
"1928","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1929","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1930","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1931","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1932","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",112
"1933","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",130
"1934","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",500
"1935","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1936","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1937","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1938","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1940","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1941","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1943","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1944","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1945","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1946","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1947","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1948","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1950","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1951","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1952","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1953","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1954","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1956","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1957","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1958","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1959","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1960","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1961","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1962","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1963","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1964","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1965","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1966","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1967","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1968","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1969","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1970","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1971","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1972","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1973","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1974","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1975","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1976","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1977","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1978","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1979","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1980","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1981","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1982","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1983","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1984","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1985","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1986","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1987","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1988","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1989","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1990","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1991","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1992","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1993","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1994","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1995","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1996","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1997","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1998","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1999","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"2000","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"2001","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"2002","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"2003","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"2004","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"2005","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"2006","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"2007","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"2008","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"2009","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"2010","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"2011","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"2012","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"2013","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"2014","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"2015","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"2016","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"2017","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"2018","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"2019","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"2020","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"2021","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"2022","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"2023","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"2024","Song Sparrow (melodia/atlantica)","Melospiza melodia melodia/atlantica",NA
"1923","towhee sp.","Melozone/Pipilo sp.",1
"1928","towhee sp.","Melozone/Pipilo sp.",1
"1929","towhee sp.","Melozone/Pipilo sp.",5
"1930","towhee sp.","Melozone/Pipilo sp.",9
"1931","towhee sp.","Melozone/Pipilo sp.",8
"1932","towhee sp.","Melozone/Pipilo sp.",NA
"1933","towhee sp.","Melozone/Pipilo sp.",NA
"1934","towhee sp.","Melozone/Pipilo sp.",NA
"1935","towhee sp.","Melozone/Pipilo sp.",8
"1936","towhee sp.","Melozone/Pipilo sp.",28
"1937","towhee sp.","Melozone/Pipilo sp.",7
"1938","towhee sp.","Melozone/Pipilo sp.",37
"1940","towhee sp.","Melozone/Pipilo sp.",13
"1941","towhee sp.","Melozone/Pipilo sp.",20
"1943","towhee sp.","Melozone/Pipilo sp.",16
"1944","towhee sp.","Melozone/Pipilo sp.",15
"1945","towhee sp.","Melozone/Pipilo sp.",9
"1946","towhee sp.","Melozone/Pipilo sp.",54
"1947","towhee sp.","Melozone/Pipilo sp.",NA
"1948","towhee sp.","Melozone/Pipilo sp.",NA
"1950","towhee sp.","Melozone/Pipilo sp.",NA
"1951","towhee sp.","Melozone/Pipilo sp.",NA
"1952","towhee sp.","Melozone/Pipilo sp.",NA
"1953","towhee sp.","Melozone/Pipilo sp.",NA
"1954","towhee sp.","Melozone/Pipilo sp.",NA
"1956","towhee sp.","Melozone/Pipilo sp.",NA
"1957","towhee sp.","Melozone/Pipilo sp.",NA
"1958","towhee sp.","Melozone/Pipilo sp.",NA
"1959","towhee sp.","Melozone/Pipilo sp.",NA
"1960","towhee sp.","Melozone/Pipilo sp.",NA
"1961","towhee sp.","Melozone/Pipilo sp.",NA
"1962","towhee sp.","Melozone/Pipilo sp.",NA
"1963","towhee sp.","Melozone/Pipilo sp.",NA
"1964","towhee sp.","Melozone/Pipilo sp.",NA
"1965","towhee sp.","Melozone/Pipilo sp.",NA
"1966","towhee sp.","Melozone/Pipilo sp.",NA
"1967","towhee sp.","Melozone/Pipilo sp.",NA
"1968","towhee sp.","Melozone/Pipilo sp.",NA
"1969","towhee sp.","Melozone/Pipilo sp.",NA
"1970","towhee sp.","Melozone/Pipilo sp.",NA
"1971","towhee sp.","Melozone/Pipilo sp.",NA
"1972","towhee sp.","Melozone/Pipilo sp.",NA
"1973","towhee sp.","Melozone/Pipilo sp.",NA
"1974","towhee sp.","Melozone/Pipilo sp.",NA
"1975","towhee sp.","Melozone/Pipilo sp.",NA
"1976","towhee sp.","Melozone/Pipilo sp.",NA
"1977","towhee sp.","Melozone/Pipilo sp.",NA
"1978","towhee sp.","Melozone/Pipilo sp.",NA
"1979","towhee sp.","Melozone/Pipilo sp.",NA
"1980","towhee sp.","Melozone/Pipilo sp.",NA
"1981","towhee sp.","Melozone/Pipilo sp.",NA
"1982","towhee sp.","Melozone/Pipilo sp.",NA
"1983","towhee sp.","Melozone/Pipilo sp.",NA
"1984","towhee sp.","Melozone/Pipilo sp.",NA
"1985","towhee sp.","Melozone/Pipilo sp.",NA
"1986","towhee sp.","Melozone/Pipilo sp.",NA
"1987","towhee sp.","Melozone/Pipilo sp.",NA
"1988","towhee sp.","Melozone/Pipilo sp.",NA
"1989","towhee sp.","Melozone/Pipilo sp.",NA
"1990","towhee sp.","Melozone/Pipilo sp.",NA
"1991","towhee sp.","Melozone/Pipilo sp.",NA
"1992","towhee sp.","Melozone/Pipilo sp.",NA
"1993","towhee sp.","Melozone/Pipilo sp.",NA
"1994","towhee sp.","Melozone/Pipilo sp.",NA
"1995","towhee sp.","Melozone/Pipilo sp.",NA
"1996","towhee sp.","Melozone/Pipilo sp.",NA
"1997","towhee sp.","Melozone/Pipilo sp.",NA
"1998","towhee sp.","Melozone/Pipilo sp.",NA
"1999","towhee sp.","Melozone/Pipilo sp.",NA
"2000","towhee sp.","Melozone/Pipilo sp.",NA
"2001","towhee sp.","Melozone/Pipilo sp.",NA
"2002","towhee sp.","Melozone/Pipilo sp.",NA
"2003","towhee sp.","Melozone/Pipilo sp.",NA
"2004","towhee sp.","Melozone/Pipilo sp.",NA
"2005","towhee sp.","Melozone/Pipilo sp.",NA
"2006","towhee sp.","Melozone/Pipilo sp.",NA
"2007","towhee sp.","Melozone/Pipilo sp.",NA
"2008","towhee sp.","Melozone/Pipilo sp.",NA
"2009","towhee sp.","Melozone/Pipilo sp.",NA
"2010","towhee sp.","Melozone/Pipilo sp.",NA
"2011","towhee sp.","Melozone/Pipilo sp.",NA
"2012","towhee sp.","Melozone/Pipilo sp.",NA
"2013","towhee sp.","Melozone/Pipilo sp.",NA
"2014","towhee sp.","Melozone/Pipilo sp.",NA
"2015","towhee sp.","Melozone/Pipilo sp.",NA
"2016","towhee sp.","Melozone/Pipilo sp.",NA
"2017","towhee sp.","Melozone/Pipilo sp.",NA
"2018","towhee sp.","Melozone/Pipilo sp.",NA
"2019","towhee sp.","Melozone/Pipilo sp.",NA
"2020","towhee sp.","Melozone/Pipilo sp.",NA
"2021","towhee sp.","Melozone/Pipilo sp.",NA
"2022","towhee sp.","Melozone/Pipilo sp.",NA
"2023","towhee sp.","Melozone/Pipilo sp.",NA
"2024","towhee sp.","Melozone/Pipilo sp.",NA
"1923","Common Merganser","Mergus merganser",NA
"1928","Common Merganser","Mergus merganser",NA
"1929","Common Merganser","Mergus merganser",NA
"1930","Common Merganser","Mergus merganser",NA
"1931","Common Merganser","Mergus merganser",NA
"1932","Common Merganser","Mergus merganser",NA
"1933","Common Merganser","Mergus merganser",NA
"1934","Common Merganser","Mergus merganser",NA
"1935","Common Merganser","Mergus merganser",NA
"1936","Common Merganser","Mergus merganser",NA
"1937","Common Merganser","Mergus merganser",9
"1938","Common Merganser","Mergus merganser",NA
"1940","Common Merganser","Mergus merganser",2
"1941","Common Merganser","Mergus merganser",5
"1943","Common Merganser","Mergus merganser",10
"1944","Common Merganser","Mergus merganser",6
"1945","Common Merganser","Mergus merganser",4
"1946","Common Merganser","Mergus merganser",1
"1947","Common Merganser","Mergus merganser",NA
"1948","Common Merganser","Mergus merganser",NA
"1950","Common Merganser","Mergus merganser",NA
"1951","Common Merganser","Mergus merganser",31
"1952","Common Merganser","Mergus merganser",NA
"1953","Common Merganser","Mergus merganser",NA
"1954","Common Merganser","Mergus merganser",8
"1956","Common Merganser","Mergus merganser",NA
"1957","Common Merganser","Mergus merganser",NA
"1958","Common Merganser","Mergus merganser",NA
"1959","Common Merganser","Mergus merganser",NA
"1960","Common Merganser","Mergus merganser",12
"1961","Common Merganser","Mergus merganser",NA
"1962","Common Merganser","Mergus merganser",NA
"1963","Common Merganser","Mergus merganser",NA
"1964","Common Merganser","Mergus merganser",NA
"1965","Common Merganser","Mergus merganser",NA
"1966","Common Merganser","Mergus merganser",NA
"1967","Common Merganser","Mergus merganser",NA
"1968","Common Merganser","Mergus merganser",NA
"1969","Common Merganser","Mergus merganser",NA
"1970","Common Merganser","Mergus merganser",NA
"1971","Common Merganser","Mergus merganser",NA
"1972","Common Merganser","Mergus merganser",NA
"1973","Common Merganser","Mergus merganser",NA
"1974","Common Merganser","Mergus merganser",NA
"1975","Common Merganser","Mergus merganser",NA
"1976","Common Merganser","Mergus merganser",NA
"1977","Common Merganser","Mergus merganser",NA
"1978","Common Merganser","Mergus merganser",NA
"1979","Common Merganser","Mergus merganser",NA
"1980","Common Merganser","Mergus merganser",NA
"1981","Common Merganser","Mergus merganser",NA
"1982","Common Merganser","Mergus merganser",NA
"1983","Common Merganser","Mergus merganser",2
"1984","Common Merganser","Mergus merganser",NA
"1985","Common Merganser","Mergus merganser",NA
"1986","Common Merganser","Mergus merganser",NA
"1987","Common Merganser","Mergus merganser",NA
"1988","Common Merganser","Mergus merganser",NA
"1989","Common Merganser","Mergus merganser",NA
"1990","Common Merganser","Mergus merganser",NA
"1991","Common Merganser","Mergus merganser",NA
"1992","Common Merganser","Mergus merganser",NA
"1993","Common Merganser","Mergus merganser",NA
"1994","Common Merganser","Mergus merganser",NA
"1995","Common Merganser","Mergus merganser",NA
"1996","Common Merganser","Mergus merganser",NA
"1997","Common Merganser","Mergus merganser",NA
"1998","Common Merganser","Mergus merganser",NA
"1999","Common Merganser","Mergus merganser",NA
"2000","Common Merganser","Mergus merganser",NA
"2001","Common Merganser","Mergus merganser",NA
"2002","Common Merganser","Mergus merganser",NA
"2003","Common Merganser","Mergus merganser",NA
"2004","Common Merganser","Mergus merganser",NA
"2005","Common Merganser","Mergus merganser",NA
"2006","Common Merganser","Mergus merganser",NA
"2007","Common Merganser","Mergus merganser",NA
"2008","Common Merganser","Mergus merganser",NA
"2009","Common Merganser","Mergus merganser",NA
"2010","Common Merganser","Mergus merganser",NA
"2011","Common Merganser","Mergus merganser",NA
"2012","Common Merganser","Mergus merganser",NA
"2013","Common Merganser","Mergus merganser",NA
"2014","Common Merganser","Mergus merganser",NA
"2015","Common Merganser","Mergus merganser",NA
"2016","Common Merganser","Mergus merganser",NA
"2017","Common Merganser","Mergus merganser",NA
"2018","Common Merganser","Mergus merganser",NA
"2019","Common Merganser","Mergus merganser",NA
"2020","Common Merganser","Mergus merganser",NA
"2021","Common Merganser","Mergus merganser",NA
"2022","Common Merganser","Mergus merganser",1
"2023","Common Merganser","Mergus merganser",NA
"2024","Common Merganser","Mergus merganser",NA
"1923","Red-breasted Merganser","Mergus serrator",NA
"1928","Red-breasted Merganser","Mergus serrator",NA
"1929","Red-breasted Merganser","Mergus serrator",NA
"1930","Red-breasted Merganser","Mergus serrator",NA
"1931","Red-breasted Merganser","Mergus serrator",NA
"1932","Red-breasted Merganser","Mergus serrator",NA
"1933","Red-breasted Merganser","Mergus serrator",2
"1934","Red-breasted Merganser","Mergus serrator",1
"1935","Red-breasted Merganser","Mergus serrator",NA
"1936","Red-breasted Merganser","Mergus serrator",NA
"1937","Red-breasted Merganser","Mergus serrator",NA
"1938","Red-breasted Merganser","Mergus serrator",NA
"1940","Red-breasted Merganser","Mergus serrator",NA
"1941","Red-breasted Merganser","Mergus serrator",NA
"1943","Red-breasted Merganser","Mergus serrator",15
"1944","Red-breasted Merganser","Mergus serrator",NA
"1945","Red-breasted Merganser","Mergus serrator",NA
"1946","Red-breasted Merganser","Mergus serrator",NA
"1947","Red-breasted Merganser","Mergus serrator",NA
"1948","Red-breasted Merganser","Mergus serrator",NA
"1950","Red-breasted Merganser","Mergus serrator",NA
"1951","Red-breasted Merganser","Mergus serrator",NA
"1952","Red-breasted Merganser","Mergus serrator",NA
"1953","Red-breasted Merganser","Mergus serrator",NA
"1954","Red-breasted Merganser","Mergus serrator",NA
"1956","Red-breasted Merganser","Mergus serrator",NA
"1957","Red-breasted Merganser","Mergus serrator",NA
"1958","Red-breasted Merganser","Mergus serrator",NA
"1959","Red-breasted Merganser","Mergus serrator",NA
"1960","Red-breasted Merganser","Mergus serrator",12
"1961","Red-breasted Merganser","Mergus serrator",NA
"1962","Red-breasted Merganser","Mergus serrator",NA
"1963","Red-breasted Merganser","Mergus serrator",NA
"1964","Red-breasted Merganser","Mergus serrator",NA
"1965","Red-breasted Merganser","Mergus serrator",NA
"1966","Red-breasted Merganser","Mergus serrator",NA
"1967","Red-breasted Merganser","Mergus serrator",NA
"1968","Red-breasted Merganser","Mergus serrator",NA
"1969","Red-breasted Merganser","Mergus serrator",NA
"1970","Red-breasted Merganser","Mergus serrator",NA
"1971","Red-breasted Merganser","Mergus serrator",NA
"1972","Red-breasted Merganser","Mergus serrator",NA
"1973","Red-breasted Merganser","Mergus serrator",NA
"1974","Red-breasted Merganser","Mergus serrator",NA
"1975","Red-breasted Merganser","Mergus serrator",NA
"1976","Red-breasted Merganser","Mergus serrator",NA
"1977","Red-breasted Merganser","Mergus serrator",NA
"1978","Red-breasted Merganser","Mergus serrator",NA
